Name,Map,MapSize,Gamemode,Region,Players,QueuePlayers,MaxPlayers,Hz,DayNight,IsOfficial,HasPassword,AntiCheat,Build,DateTimestamp
188-LD-01,MultuIslands,Ultra,CONQ,America_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
[TLR] The Last Rifles [EU3] | discord.gg/tlr,Basra,Ultra,CONQ,Europe_Central,249,0,254,240,Day,False,False,EAC,Production 2.0.2,2023-08-11 16:02:11
177-J7-01,MultuIslands,Medium,RUSH,Europe_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
177-8V-00,Isle,Ultra,CONQ,Europe_Central,250,3,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
177-JD-00,Isle,Ultra,CONQ,Europe_Central,181,3,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
177-JP-02,Construction,Medium,DOMI,Europe_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
177-8Z-00,Eduardovo,Big,CONQ,Europe_Central,126,2,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
190-8Q-00,Valley,Medium,RUSH,Europe_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
188-LP-02,TensaTown,Medium,RUSH,America_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
Quakecon Lan Party Event,TensaTown,Tiny,TDM,America_Central,0,0,36,120,Day,True,True,EAC,Production 2.0.2,2023-08-11 16:02:11
188-LP-03,Namak,Medium,RUSH,America_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
190-JP-01,Salhan,Medium,DOMI,Europe_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
190-JY-01,TensaTown,Medium,RUSH,Europe_Central,44,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
188-LD-00,District,Medium,RUSH,America_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
177-JN-01,TensaTown,Ultra,FRONTLINE,Europe_Central,246,7,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
177-8Z-02,Construction,Medium,DOMI,Europe_Central,50,6,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
177-8Z-01,Construction,Medium,DOMI,Europe_Central,62,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
[TLR] The Last Rifles [EU5] | discord.gg/tlr,District,Medium,DOMI,Europe_Central,64,0,64,240,Day,False,False,EAC,Production 2.0.2,2023-08-11 16:02:11
177-JC-01,Eduardovo,Big,CONQ,Europe_Central,121,7,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
174-J8-01,Azagor,Medium,RUSH,America_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
190-J8-01,Namak,Medium,RUSH,Europe_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
190-JC-00,Valley,Medium,RUSH,Europe_Central,58,5,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
190-JP-00,Wakistan,Ultra,CONQ,Europe_Central,250,4,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
172-8X-00,Namak,Ultra,DOMI,Japan_Central,209,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
172-Z-00,Frugis,Medium,DOMI,Japan_Central,45,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
[TLR] The Last Rifles [EU1] | discord.gg/tlr,WineParadise,Ultra,CONQ,Europe_Central,238,15,254,240,Day,False,False,EAC,Production 2.0.2,2023-08-11 16:02:11
172-BX-00,SandySunset,Ultra,DOMI,Japan_Central,204,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
[TLR] Battlebit League #2 | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-11 16:02:11
172-JG-00,Valley,Ultra,CONQ,Japan_Central,163,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
24/7 Voxel Gamemode Testing,VoxelLand,Ultra,VoxelFortify,Developer_Server,0,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
190-8V-00,TensaTown,Medium,RUSH,Europe_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
189-8N-02,Valley,Big,DOMI,Europe_Central,124,3,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
188-LC-02,OilDunes,Ultra,DOMI,America_Central,201,15,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
190-8Z-00,SandySunset,Medium,DOMI,Europe_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
177-JC-02,Construction,Big,DOMI,Europe_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
190-JD-00,Salhan,Medium,DOMI,Europe_Central,59,5,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
177-89-01,SandySunset,Big,CONQ,Europe_Central,125,3,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
190-JC-03,Frugis,Ultra,CONQ,Europe_Central,248,4,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
174-JB-02,Basra,Ultra,CONQ,America_Central,250,4,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
190-8Q-01,Wakistan,Ultra,CONQ,Europe_Central,250,4,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
[TLR] The Last Rifles [EU4] | discord.gg/tlr,Wakistan,Big,CONQ,Europe_Central,125,3,128,240,Day,False,False,EAC,Production 2.0.2,2023-08-11 16:02:11
172-24-00,Wakistan,Medium,DOMI,Japan_Central,55,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
172-JR-00,Wakistan,Ultra,DOMI,Japan_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
190-J7-02,SandySunset,Ultra,CONQ,Europe_Central,181,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
174-8Y-05,Valley,Big,CONQ,America_Central,122,6,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
176-JR-01,District,Ultra,CONQ,America_Central,253,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
 [04][240Hz][Cla BR] Sem Chorar [16vs16],Azagor,Small,TDM,Brazil_Central,0,0,32,240,Day,False,False,EAC,Production 2.0.2,2023-08-11 16:02:11
177-J7-00,Basra,Ultra,CONQ,Europe_Central,250,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
177-89-02,Salhan,Ultra,DOMI,Europe_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
177-89-00,Valley,Big,CONQ,Europe_Central,125,3,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
 [03][144Hz][Cla BR] Sem Chorar [32vs32],Namak,Medium,DOMI,Brazil_Central,64,0,64,144,Day,False,False,EAC,Production 2.0.2,2023-08-11 16:02:11
[TLR] Battlebit Blitz [EU #1] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-11 16:02:11
185-LV-00,TensaTown,Ultra,CONQ,America_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
172-BZ-00,Wakistan,Ultra,DOMI,Japan_Central,175,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
172-82-00,Isle,Ultra,CONQ,Japan_Central,246,3,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
190-8Z-02,Frugis,Ultra,CONQ,Europe_Central,251,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
190-J7-01,Namak,Medium,RUSH,Europe_Central,60,4,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
184-JG-00,Construction,Ultra,DOMI,America_Central,250,4,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
177-JP-01,Salhan,Medium,RUSH,Europe_Central,59,5,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
172-BP-00,Namak,Medium,RUSH,Japan_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
189-8N-00,SandySunset,Big,CONQ,Europe_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
177-JP-00,River,Big,CONQ,Europe_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
[TLR] Battlebit Blitz [EU #3] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-11 16:02:11
172-8P-00,Namak,Medium,RUSH,Japan_Central,37,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
172-P-00,Namak,Medium,RUSH,Japan_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
190-8V-02,Valley,Ultra,CONQ,Europe_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
188-LC-00,TensaTown,Medium,RUSH,America_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
174-JM-00,Salhan,Medium,RUSH,America_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
177-JC-00,Namak,Medium,RUSH,Europe_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
189-8N-01,WineParadise,Big,CONQ,Europe_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
194-JJ-00,TensaTown,Ultra,CONQ,America_Central,251,3,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
176-JY-04,Isle,Ultra,CONQ,America_Central,249,4,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
 [01][144Hz][Cla BR] Sem Chorar [127vs127],Frugis,Ultra,CONQ,Brazil_Central,238,4,254,144,Day,False,False,EAC,Production 2.0.2,2023-08-11 16:02:11
190-J7-00,Salhan,Medium,RUSH,Europe_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
[TLR] Battlebit Blitz [EU #2] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-11 16:02:11
190-Y-00,Wakistan,Ultra,CONQ,Brazil_Central,249,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
 [02][144Hz][Cla BR] Sem Chorar [64vs64],Salhan,Big,DOMI,Brazil_Central,128,0,128,144,Day,False,False,EAC,Production 2.0.2,2023-08-11 16:02:11
[TLR] Battlebit League #1 | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-11 16:02:11
176-JY-01,Construction,Big,DOMI,America_Central,124,2,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 16:02:11
194-J4-00,TensaTown,Ultra,CONQ,Australia_Central,189,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-JC-02,District,Medium,RUSH,Europe_Central,45,19,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
174-J8-00,District,Big,CONQ,America_Central,126,2,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-JY-02,SandySunset,Big,CONQ,Europe_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-JN-00,SandySunset,Medium,DOMI,Europe_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-J8-02,SandySunset,Ultra,CONQ,Europe_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-J8-00,District,Big,DOMI,Europe_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-8V-01,Lonovo,Big,CONQ,Europe_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
188-LP-00,Valley,Big,DOMI,America_Central,125,3,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
174-8Y-00,Frugis,Big,CONQ,America_Central,124,4,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
[TLR] PUGS #1 | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-11 17:02:10
190-8V-01,SandySunset,Medium,DOMI,Europe_Central,61,3,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
172-L4-00,Eduardovo,Medium,DOMI,Japan_Central,60,4,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
176-AL-00,WineParadise,Ultra,CONQ,America_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-JD-01,Valley,Ultra,DOMI,Europe_Central,29,3,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-JD-01,SandySunset,Ultra,CONQ,Europe_Central,253,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
172-2-00,Wakistan,Ultra,CONQ,Japan_Central,188,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
188-LC-01,Frugis,Medium,RUSH,America_Central,47,8,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
184-JG-02,MultuIslands,Big,CONQ,America_Central,126,2,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
[TLR] The Last Rifles [EU2] | discord.gg/tlr,SandySunset,Ultra,CONQ,Europe_Central,252,1,254,240,Day,False,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-JN-00,SandySunset,Ultra,CONQ,Europe_Central,251,3,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-8Z-01,Salhan,Big,CONQ,Europe_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
174-J8-02,Eduardovo,Big,DOMI,America_Central,126,2,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-JY-00,Frugis,Medium,RUSH,Europe_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
186-LD-00,Valley,Ultra,CONQ,America_Central,208,20,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
172-J4-00,WineParadise,Ultra,DOMI,Japan_Central,249,4,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
174-J2-01,OilDunes,Ultra,DOMI,America_Central,244,10,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
172-X-00,Namak,Ultra,DOMI,Japan_Central,212,5,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-J8-00,SandySunset,Ultra,CONQ,Europe_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
174-J2-00,District,Ultra,CONQ,America_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
172-86-00,District,Medium,DOMI,Japan_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-8Z-03,Eduardovo,Big,CONQ,Europe_Central,126,2,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-JC-01,District,Big,CONQ,Europe_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-8Q-01,Wakistan,Ultra,CONQ,Europe_Central,6,248,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-8Q-00,Basra,Big,CONQ,Europe_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
194-2R-00,Frugis,Ultra,CONQ,Australia_Central,149,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
174-JM-02,WineParadise,Ultra,CONQ,America_Central,251,3,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
174-JM-01,River,Big,CONQ,America_Central,120,8,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
172-21-00,Wakistan,Ultra,DOMI,Japan_Central,175,4,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
188-LD-01,TensaTown,Ultra,CONQ,America_Central,181,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
[TLR] The Last Rifles [EU3] | discord.gg/tlr,Wakistan,Ultra,CONQ,Europe_Central,209,10,254,240,Day,False,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-J7-01,Namak,Medium,RUSH,Europe_Central,62,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-8V-00,Wakistan,Ultra,CONQ,Europe_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-JD-00,SandySunset,Ultra,CONQ,Europe_Central,250,4,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-JP-02,Namak,Medium,DOMI,Europe_Central,53,3,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-8Z-00,River,Big,CONQ,Europe_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-8Q-00,Namak,Medium,RUSH,Europe_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
188-LP-02,Frugis,Medium,RUSH,America_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
Quakecon Lan Party Event,Azagor,Tiny,TDM,America_Central,0,0,36,120,Day,True,True,EAC,Production 2.0.2,2023-08-11 17:02:10
188-LP-03,Lonovo,Medium,RUSH,America_Central,61,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-JP-01,Frugis,Medium,DOMI,Europe_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-JY-01,District,Medium,RUSH,Europe_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
188-LD-00,TensaTown,Medium,RUSH,America_Central,39,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-JN-01,TensaTown,Ultra,FRONTLINE,Europe_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-8Z-02,Namak,Medium,DOMI,Europe_Central,61,3,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-8Z-01,Namak,Medium,RUSH,Europe_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
174-JB-00,SandySunset,Medium,DOMI,America_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
[TLR] The Last Rifles [EU5] | discord.gg/tlr,Salhan,Medium,DOMI,Europe_Central,64,0,64,240,Day,False,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-JC-01,WineParadise,Big,CONQ,Europe_Central,126,2,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
174-J8-01,TensaTown,Medium,RUSH,America_Central,43,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-J8-01,Salhan,Medium,RUSH,Europe_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-JC-00,Construction,Medium,DOMI,Europe_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-JP-00,SandySunset,Ultra,CONQ,Europe_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
172-8X-00,Wakistan,Ultra,DOMI,Japan_Central,182,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
172-Z-00,Construction,Medium,DOMI,Japan_Central,46,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
[TLR] The Last Rifles [EU1] | discord.gg/tlr,Salhan,Ultra,CONQ,Europe_Central,253,1,254,240,Day,False,False,EAC,Production 2.0.2,2023-08-11 17:02:10
172-BX-00,Valley,Ultra,CONQ,Japan_Central,223,4,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-2D-00,SandySunset,Ultra,DOMI,Brazil_Central,84,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
[TLR] Battlebit League #2 | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-11 17:02:10
172-JG-00,WineParadise,Ultra,CONQ,Japan_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
24/7 Voxel Gamemode Testing,VoxelLand,Ultra,VoxelFortify,Developer_Server,0,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-8V-00,Valley,Medium,RUSH,Europe_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
189-8N-02,Wakistan,Big,DOMI,Europe_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
188-LC-02,Basra,Ultra,CONQ,America_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
194-JJ-01,TensaTown,Medium,RUSH,America_Central,61,3,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-8Z-00,Valley,Medium,DOMI,Europe_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-JC-02,Lonovo,Big,CONQ,Europe_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-JD-00,Valley,Medium,RUSH,Europe_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-89-01,Valley,Big,CONQ,Europe_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-JC-03,Wakistan,Ultra,CONQ,Europe_Central,251,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
174-JB-02,SandySunset,Ultra,CONQ,America_Central,250,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-8Q-01,Frugis,Ultra,CONQ,Europe_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
[TLR] The Last Rifles [EU4] | discord.gg/tlr,Eduardovo,Big,CONQ,Europe_Central,128,0,128,240,Day,False,False,EAC,Production 2.0.2,2023-08-11 17:02:10
172-24-00,Namak,Medium,DOMI,Japan_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
172-JR-00,Lonovo,Ultra,DOMI,Japan_Central,140,1,254,60,Night,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-J7-02,Basra,Ultra,CONQ,Europe_Central,251,3,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
174-8Y-05,Namak,Big,DOMI,America_Central,126,2,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
176-JR-01,WineParadise,Ultra,CONQ,America_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
 [04][240Hz][Cla BR] Sem Chorar [16vs16],Salhan,Small,TDM,Brazil_Central,30,0,32,240,Day,False,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-J7-00,TensaTown,Ultra,CONQ,Europe_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-89-02,Wakistan,Ultra,CONQ,Europe_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-89-00,SandySunset,Big,CONQ,Europe_Central,126,2,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
 [03][144Hz][Cla BR] Sem Chorar [32vs32],TensaTown,Medium,DOMI,Brazil_Central,64,0,64,144,Day,False,False,EAC,Production 2.0.2,2023-08-11 17:02:10
[TLR] Battlebit Blitz [EU #1] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-11 17:02:10
185-LV-00,District,Ultra,CONQ,America_Central,252,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
172-BZ-00,Basra,Ultra,CONQ,Japan_Central,129,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
172-82-00,Eduardovo,Ultra,CONQ,Japan_Central,250,4,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-8Z-02,Frugis,Ultra,CONQ,Europe_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-J7-01,Valley,Medium,RUSH,Europe_Central,53,11,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
184-JG-00,TensaTown,Ultra,DOMI,America_Central,249,5,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-JP-01,District,Medium,DOMI,Europe_Central,61,3,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
172-BP-00,Lonovo,Medium,DOMI,Japan_Central,33,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
189-8N-00,TensaTown,Big,CONQ,Europe_Central,127,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-JP-00,District,Big,CONQ,Europe_Central,126,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
[TLR] Battlebit Blitz [EU #3] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-11 17:02:10
172-P-00,District,Medium,RUSH,Japan_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
190-8V-02,District,Ultra,CONQ,Europe_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
186-LC-00,Azagor,Big,DOMI,America_Central,71,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
188-LC-00,Salhan,Medium,RUSH,America_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
174-JM-00,TensaTown,Medium,RUSH,America_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
177-JC-00,TensaTown,Medium,RUSH,Europe_Central,59,5,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-11 17:02:10
